name,pred,sp,exp_tm
P61500_recA,47.2100715637207,T.thermophilus,72.06
Q72G97_recG,67.91181182861328,T.thermophilus,72.153
P62662_rpsB,50.68162536621094,T.thermophilus,72.216
Q746P0_TT_P0013,51.4908561706543,T.thermophilus,72.228
Q746N8_cbiX,70.82508850097656,T.thermophilus,72.234
Q72H90_soj,54.70875930786133,T.thermophilus,72.258
Q72LP8_TT_C0010,50.30314636230469,T.thermophilus,72.269
Q72JA0_minD,64.00479125976562,T.thermophilus,72.273
Q72L65_hflX,52.5395393371582,T.thermophilus,72.276
Q72L52_TT_C0211,49.50932693481445,T.thermophilus,72.283
Q72JN6_TT_C0734,52.25072860717773,T.thermophilus,72.316
Q72I41_TT_C1291,67.76931762695312,T.thermophilus,72.328
Q72JQ4_TT_C0714,52.87564468383789,T.thermophilus,72.33
Q72JG1_rimO,52.82682418823242,T.thermophilus,72.356
Q72KY6_TT_C0279,50.79133224487305,T.thermophilus,72.378
Q72LK3_TT_C0056,65.33773040771484,T.thermophilus,72.379
Q72LH6_livF,72.44014739990234,T.thermophilus,72.441
Q72J57_TT_C0922,66.43380737304688,T.thermophilus,72.471
Q72GX5_pstB,49.56245422363281,T.thermophilus,72.472
Q72HC1_rlmN,50.50678634643555,T.thermophilus,72.512
Q72IH8_TT_C1154,48.42782974243164,T.thermophilus,72.547
Q72IZ8_TT_C0983,72.72071075439453,T.thermophilus,72.562
Q72I16_rplE,51.99993515014648,T.thermophilus,72.567
P61941_rpsL,46.23995208740234,T.thermophilus,72.573
P62663_rpsC,60.40573501586914,T.thermophilus,72.621
Q72KA4_TT_C0543,65.21148681640625,T.thermophilus,72.621
Q72LA0_TT_C0159,65.77638244628906,T.thermophilus,72.623
Q72J11_livF,54.105464935302734,T.thermophilus,72.658
P61537_ruvB,67.6707763671875,T.thermophilus,72.665
Q72L33_TT_C0230,67.72758483886719,T.thermophilus,72.691
Q72J12_livG,51.76966857910156,T.thermophilus,72.734
Q72GG8_TT_C1880,48.27035903930664,T.thermophilus,72.752
Q72IJ8_TT_C1134,60.22806930541992,T.thermophilus,72.86
Q72J51_ftsE,55.18861770629883,T.thermophilus,72.886
Q72J39_miaB,48.40188980102539,T.thermophilus,72.972
Q72KZ4_TT_C0271,51.77611541748047,T.thermophilus,73.132
Q72I11_rplP,46.29723739624024,T.thermophilus,73.157
Q72GI4_dcd,70.9979019165039,T.thermophilus,73.294
Q72I12_rpmC,52.73162460327149,T.thermophilus,73.338
Q72KT1_TT_C0411,58.91642379760742,T.thermophilus,73.343
Q72L15_clpP,49.27352523803711,T.thermophilus,73.347
Q72HM2_mreB,71.42574310302734,T.thermophilus,73.349
Q72IY3_TT_C0998,69.4731674194336,T.thermophilus,73.418
Q72HV0_plsX,51.52742385864258,T.thermophilus,73.469
Q72KC1_TT_C0526,73.97086334228516,T.thermophilus,73.486
Q72L74_plsY,51.8497200012207,T.thermophilus,73.558
Q745Z3_TT_P0162,44.403316497802734,T.thermophilus,73.594
Q72K96_TT_C0551,52.67594146728516,T.thermophilus,73.624
Q72I53_metK,54.92534255981445,T.thermophilus,73.648
Q72IN7_TT_C1095,65.93119812011719,T.thermophilus,73.667
Q72GJ7_phoU,72.47278594970703,T.thermophilus,73.693
Q72I54_TT_C1278,55.45883560180664,T.thermophilus,73.702
Q72JC6_TT_C0852,68.31542205810547,T.thermophilus,73.707
Q72K93_rnr,70.44316101074219,T.thermophilus,73.717
P62657_rpsO,49.47859191894531,T.thermophilus,73.801
Q72JC7_TT_C0851,47.62345886230469,T.thermophilus,73.932
Q72HG4_TT_C1523,71.0207748413086,T.thermophilus,74.007
P62668_rpsH,65.00531005859375,T.thermophilus,74.105
Q72LF7_appF,42.97462844848633,T.thermophilus,74.211
Q72KN4_TT_C0377,67.77820587158203,T.thermophilus,74.219
Q72JH7_TT_C0795,50.5508918762207,T.thermophilus,74.223
Q72HQ8_TT_C1428,48.33652114868164,T.thermophilus,74.253
Q72GX4_pstA,63.36598205566406,T.thermophilus,74.329
Q72J58_TT_C0921,56.38282775878906,T.thermophilus,74.333
Q72K85_mnmE,68.96290588378906,T.thermophilus,74.34
P61989_cbiD,47.81534957885742,T.thermophilus,74.514
Q72HI3_TT_C1504,60.04583740234375,T.thermophilus,74.517
Q72J29_TT_C0952,55.79506301879883,T.thermophilus,74.567
Q746D0_TT_P0125,55.471038818359375,T.thermophilus,74.57
Q72IW1_aroB,62.7869758605957,T.thermophilus,74.594
Q72IH2_glyA,63.32817459106445,T.thermophilus,74.619
Q72JU9_rplS,43.77861404418945,T.thermophilus,74.62
Q72G84_rpmB,47.33906173706055,T.thermophilus,74.63
Q72GX1_mnmA,70.3078384399414,T.thermophilus,74.642
Q746A1_TT_P0154,48.81496047973633,T.thermophilus,74.656
Q72KB4_mfd,69.25437927246094,T.thermophilus,74.665
Q72JZ8_nadA,51.21286010742188,T.thermophilus,74.775
Q72H76_purM,64.53492736816406,T.thermophilus,74.781
Q72I07_rplB,45.64236068725586,T.thermophilus,74.798
Q72LH3_TT_C0086,47.82976150512695,T.thermophilus,74.877
Q72L86_clpA,66.36480712890625,T.thermophilus,74.889
Q72KZ7_chlI,65.85020446777344,T.thermophilus,74.892
Q72I20_rplR,51.94902420043945,T.thermophilus,74.903
Q72I04_rplC,42.24419021606445,T.thermophilus,74.907
Q72GJ8_phoB,68.42658233642578,T.thermophilus,74.914
Q72JK8_TT_C0764,67.69784545898438,T.thermophilus,74.928
Q72GE4_murE,64.08036804199219,T.thermophilus,74.998
Q72LQ3_TT_C0005,67.42787170410156,T.thermophilus,75.017
Q72KR6_mqnE,67.66200256347656,T.thermophilus,75.087
Q72HT7_TT_C1399,61.06606674194336,T.thermophilus,75.133
Q72J77_recG,51.54206466674805,T.thermophilus,75.135
Q72HA7_TT_C1588,52.9666862487793,T.thermophilus,75.154
Q72IN1_rplM,50.724552154541016,T.thermophilus,75.174
Q72L56_TT_C0207,51.259883880615234,T.thermophilus,75.207
P62667_rpsG,46.46086502075195,T.thermophilus,75.21
Q72J09_dppB,54.75617599487305,T.thermophilus,75.231
Q72KY9_TT_C0276,51.8841667175293,T.thermophilus,75.235
Q72HJ5_TT_C1492,54.34150314331055,T.thermophilus,75.237
Q72HJ9_TT_C1488,52.86432266235352,T.thermophilus,75.326
Q72K53_ftsK,53.53268051147461,T.thermophilus,75.37
Q72GD9_TT_C1909,47.853328704833984,T.thermophilus,75.385
P62664_rpsD,51.90772247314453,T.thermophilus,75.488
Q72JP5_ftsA,55.03158950805664,T.thermophilus,75.507
Q72L14_clpX,60.22883987426758,T.thermophilus,75.523
P62655_rpsM,47.25351333618164,T.thermophilus,75.534
Q72JU4_ffh,53.3814582824707,T.thermophilus,75.536
Q72KY0_TT_C0285,46.653587341308594,T.thermophilus,75.605
Q746M7_TT_P0026,64.1927490234375,T.thermophilus,75.606
Q8VUS5_lysK,57.87810897827149,T.thermophilus,75.641
Q746Q1_TT_P0001,55.393043518066406,T.thermophilus,75.659
Q72I09_rplV,71.48572540283203,T.thermophilus,75.696
Q72J94_TT_C0885,54.871826171875,T.thermophilus,75.875
Q72LC8_clR,52.50313568115234,T.thermophilus,75.901
Q72JB3_leuC,51.39414978027344,T.thermophilus,75.903
Q72KF5_phzF,71.44317626953125,T.thermophilus,76.134
Q72I14_rplN,48.29721832275391,T.thermophilus,76.136
Q72GC0_TT_C1928,65.73319244384766,T.thermophilus,76.15
Q72K88_TT_C0559,63.90093231201172,T.thermophilus,76.174
P61671_mutS,66.19176483154297,T.thermophilus,76.259
Q8VRK4_dprA,66.11259460449219,T.thermophilus,76.297
Q72JP4_ftsZ,70.93980407714844,T.thermophilus,76.303
Q72JR8_rho,50.36091232299805,T.thermophilus,76.319
Q746N0_cobQ,54.10835266113281,T.thermophilus,76.361
Q72GQ3_TT_C1795,49.47886657714844,T.thermophilus,76.378
Q72HX7_TT_C1355,49.60843276977539,T.thermophilus,76.415
P62665_rpsE,43.29729080200195,T.thermophilus,76.438
Q72I58_prs,50.01507186889648,T.thermophilus,76.466
Q72GU0_rlmH,59.54921340942383,T.thermophilus,76.489
Q72KI6_TT_C0489,64.63707733154297,T.thermophilus,76.489
Q72IB2_TT_C1220,72.31559753417969,T.thermophilus,76.505
Q72JP1_mqnC,64.07020568847656,T.thermophilus,76.545
Q72GH2_TT_C1876,51.49995040893555,T.thermophilus,76.703
