name,pred
P61500_recA,57.95158831753975
Q72G97_recG,78.82572402826982
P62662_rpsB,72.02949407538249
Q746P0_TT_P0013,50.22966433441768
Q746N8_cbiX,70.9539195764469
Q72H90_soj,72.30813322400016
Q72LP8_TT_C0010,72.6933194417249
Q72JA0_minD,60.68451265609231
Q72L65_hflX,63.52756091552864
Q72L52_TT_C0211,44.62641923963701
Q72JN6_TT_C0734,75.89854989169491
Q72I41_TT_C1291,72.36466424856461
Q72JQ4_TT_C0714,46.67532556620045
Q72JG1_rimO,71.39708991477039
Q72KY6_TT_C0279,49.22833745400299
Q72LK3_TT_C0056,82.68398940892108
Q72LH6_livF,77.83111971302472
Q72J57_TT_C0922,45.54463222050845
Q72GX5_pstB,43.93915172168112
Q72HC1_rlmN,50.28365044491111
Q72IH8_TT_C1154,46.5132035618152
Q72IZ8_TT_C0983,76.35424719528098
Q72I16_rplE,44.76989550692852
P61941_rpsL,53.46288285113591
P62663_rpsC,49.59238591485542
Q72KA4_TT_C0543,46.24853848646128
Q72LA0_TT_C0159,69.62755028284728
Q72J11_livF,49.01477624920638
P61537_ruvB,75.51174690503093
Q72L33_TT_C0230,49.19204398533356
Q72J12_livG,68.86732955952739
Q72GG8_TT_C1880,51.70082826059817
Q72IJ8_TT_C1134,70.1129362545843
Q72J51_ftsE,49.31752920715117
Q72J39_miaB,45.49064311599846
Q72KZ4_TT_C0271,47.47567209937907
Q72I11_rplP,49.48194662422794
Q72GI4_dcd,69.98097597296558
Q72I12_rpmC,55.26094947278699
Q72KT1_TT_C0411,78.05820189657987
Q72L15_clpP,57.52060163058061
Q72HM2_mreB,57.901155106690574
Q72IY3_TT_C0998,68.01273344239858
Q72HV0_plsX,40.45496675334973
Q72KC1_TT_C0526,59.36676413415759
Q72L74_plsY,75.63250956473713
Q745Z3_TT_P0162,49.15022356210517
Q72K96_TT_C0551,55.79558502082877
Q72I53_metK,44.86153935963456
Q72IN7_TT_C1095,69.68252042678151
Q72GJ7_phoU,50.94483309264172
Q72I54_TT_C1278,84.70783282290971
Q72JC6_TT_C0852,71.15173624619077
Q72K93_rnr,72.11662794115246
P62657_rpsO,53.79920073066378
Q72JC7_TT_C0851,54.42260687352514
Q72HG4_TT_C1523,41.72514035223897
P62668_rpsH,76.40591992898356
Q72LF7_appF,49.5622022359675
Q72KN4_TT_C0377,72.95207033637885
Q72JH7_TT_C0795,56.48671182612297
Q72HQ8_TT_C1428,47.75680626179185
Q72GX4_pstA,85.76537535814515
Q72J58_TT_C0921,46.01131856285376
Q72K85_mnmE,54.96811868570265
P61989_cbiD,61.67426067648657
Q72HI3_TT_C1504,77.7912713487
Q72J29_TT_C0952,80.77476493266951
Q746D0_TT_P0125,47.84190818832707
Q72IW1_aroB,78.91402755650694
Q72IH2_glyA,49.19066074968554
Q72JU9_rplS,53.43353749688315
Q72G84_rpmB,53.54324824348245
Q72GX1_mnmA,52.31904277875462
Q746A1_TT_P0154,47.6719338765258
Q72KB4_mfd,75.03401363960631
Q72JZ8_nadA,49.09762268327079
Q72H76_purM,84.09029096047242
Q72I07_rplB,52.5116139314956
Q72LH3_TT_C0086,50.3921496128115
Q72L86_clpA,62.68198876429405
Q72KZ7_chlI,70.88777975475466
Q72I20_rplR,49.19618371222244
Q72I04_rplC,56.62568209850049
Q72GJ8_phoB,85.59575434029728
Q72JK8_TT_C0764,48.55046615799954
Q72GE4_murE,74.20277085159988
Q72LQ3_TT_C0005,57.15991046029091
Q72KR6_mqnE,47.6189337954842
Q72HT7_TT_C1399,54.48556704963688
Q72J77_recG,50.81103847688081
Q72HA7_TT_C1588,53.221836574372176
Q72IN1_rplM,54.21657661836774
Q72L56_TT_C0207,63.9823121098836
P62667_rpsG,51.48502753141905
Q72J09_dppB,68.49282998488994
Q72KY9_TT_C0276,48.523935179307685
Q72HJ5_TT_C1492,53.66874344535525
Q72HJ9_TT_C1488,48.09003631224688
Q72K53_ftsK,68.62252279797165
Q72GD9_TT_C1909,69.87721533526489
P62664_rpsD,52.577416427322746
Q72JP5_ftsA,69.11244769880477
Q72L14_clpX,44.82696345846169
P62655_rpsM,57.52594096010219
Q72JU4_ffh,41.749178313146736
Q72KY0_TT_C0285,48.49377345654116
Q746M7_TT_P0026,78.02313597469765
Q8VUS5_lysK,45.09660259331757
Q746Q1_TT_P0001,77.89202998580238
Q72I09_rplV,53.86242637624333
Q72J94_TT_C0885,57.49709261259742
Q72LC8_clR,47.26674962423036
Q72JB3_leuC,48.3850826715813
Q72KF5_phzF,41.39339832801136
Q72I14_rplN,53.19833753644416
Q72GC0_TT_C1928,60.90607986115472
Q72K88_TT_C0559,84.99467557688574
P61671_mutS,42.87845548900863
Q8VRK4_dprA,71.68426001455636
Q72JP4_ftsZ,61.54075548232591
Q72JR8_rho,48.60032451767032
Q746N0_cobQ,44.5939032218534
Q72GQ3_TT_C1795,61.283816965692736
Q72HX7_TT_C1355,51.75785429589958
P62665_rpsE,76.78268697215803
Q72I58_prs,41.33415372644332
Q72GU0_rlmH,82.55919081489988
Q72KI6_TT_C0489,75.28610584144383
Q72IB2_TT_C1220,82.629857589622
Q72JP1_mqnC,43.63304147317359
Q72GH2_TT_C1876,43.76697580970702
Q746H1_parA,49.40555928187635
Q746B7_fdhD,48.5831009384398
Q72GF3_TT_C1895,75.65871718964114
Q72L10_TT_C0255,70.99433480790589
Q72L76_rplT,53.433421728243054
Q72LF3_TT_C0106,49.844318435810045
Q72GT5_TT_C1763,51.73081233838248
Q745U7_TT_P0210,41.7594767320875
Q72I55_speA,43.08798475151232
Q72J43_TT_C0938,72.2197338872333
Q745T7_TT_P0220,67.60717593603938
Q72GJ0_TT_C1858,49.85140826701028
Q72KK6_TT_C0305,44.531132666790086
P16608_trpA,83.1311757214492
Q72KK5_TT_C0443,59.84666905958949
Q72KE4_TT_C0502,70.8905582021169
Q72KK0_TT_C0448,83.00525137720363
Q72IE4_TT_C1188,80.72510018606924
Q72KU0_pyrB,52.9878701487535
Q72KN5_TT_C0373,71.64792063763309
Q72IB8_TT_C1214,85.2939814237712
Q72IX8_TT_C1003,65.52912086231025
Q72GV3_TT_C1745,79.94683951500508
Q72JQ1_murD,77.90155495046665
Q72LB4_TT_C0145,86.96448298010505
Q72KM1_TT_C0312,40.663703599472086
Q72LI0_TT_C0079,60.99255903530485
Q72ID0_TT_C1202,78.71015498927956
P62476_rsmH,46.089194929438285
Q72GY1_TT_C1717,73.73487392856117
Q8VRL0_pilT,45.60128001171852
Q72KU3_pyrD,49.67221837225533
Q72IC8_TT_C1204,82.14329397137368
Q72JP9_murG,51.823920265183496
Q745Y8_TT_P0167,59.39078413096604
Q72I66_sfuC,74.07524969852545
Q72GD3_TT_C1915,54.276111639541526
Q72HR2_rplU,54.63061717163036
Q746I9_TT_P0066,66.24591237750663
Q72HR7_lytR,83.92601526017921
Q72K18_livF,51.9038465351021
Q72IC7_TT_C1205,40.68313077488647
Q72G65_ispH,47.79356280502167
Q72JF0_ychF,68.23280563519496
Q8VRL3_pilC,79.3405431787452
Q746L5_TT_P0038,85.04845609824245
Q745V7_TT_P0198,50.02676382456488
Q72J00_TT_C0981,82.27801673226637
Q72K73_TT_C0298,64.36631269705289
Q72J67_TT_C0912,77.37688348951708
Q72GJ2_TT_C1856,77.8519021799326
Q72KF9_TT_C0354,79.23058692278845
Q72IH7_purL,64.31583357794989
P62653_rpsJ,50.11878592136226
Q72JS9_TT_C0689,66.41345754387697
Q72LF8_appD,73.40837841934196
Q72KS4_lon1,64.97464097254753
Q72J92_secA,43.44142541171339
Q72KX7_TT_C0288,60.79644296696375
Q72JZ9_TT_C0619,59.304085395601945
Q72GE1_nuoN,83.77889727075234
Q72GP3_TT_C1805,52.28232016771244
Q72KY3_TT_C0282,72.55001383337698
Q746E4_TT_P0111,50.11684380262413
Q72GS6_TT_C1772,82.24980511228212
Q72JK5_TT_C0767,69.6867160419794
Q72K69_prkA,45.36171976517116
Q72KG6_TT_C0369,73.35910888292683
Q72I19_rplF,69.03563321009145
Q72LC7_merR,66.51308244671085
Q72KK7_TT_C0304,43.25481833994829
P62658_rpsQ,52.50808298797274
Q72K11_paaB,51.68394400324379
Q72KW2_TT_C0402,82.54518680147059
Q72IA1_TT_C1231,74.08555310749381
Q72KK1_TT_C0447,67.92676125505163
Q72HJ6_trpD,65.68702130335414
Q72HN7_TT_C1449,80.85787883221278
Q72KI0_TT_C0480,71.19693791211431
Q72HU3_TT_C1391,78.67211501095353
Q72GY8_TT_C1708,45.214513951258695
Q72H32_fmt,75.72649374038299
Q72IA2_TT_C1230,79.72469147073116
Q72JX0_TT_C0648,48.78562819422884
Q8KPZ1_comZ,47.81562870702576
Q72JF5_TT_C0817,84.04927692570261
Q72KV9_TT_C0405,49.23728756748886
Q72HW1_TT_C1371,44.76065197982034
Q72HP4_TT_C1442,50.5577905846534
Q72LE8_TT_C0111,61.58350804270816
Q60050_proB,40.13727465080523
Q72JD1_TT_C0847,53.306291793331695
Q72K32_TT_C0586,85.12557398063326
Q72JV3_TT_C0665,44.54759376980482
Q72GX7_recF,66.77743015631003
Q72KQ7_TT_C0461,56.214312208004166
Q72IQ1_TT_C1081,62.80482527946674
Q72J83_dnaG,45.29485838548936
Q72JY5_TT_C0633,64.45190564230299
Q72HU8_TT_C1386,50.4652475289756
Q72GA8_TT_C1940,79.584966706182
Q72IN0_pyrG,53.81164585947388
Q72I91_TT_C1241,74.44658359965965
Q72L54_TT_C0209,81.68959267882373
Q72IK4_ftsH,43.47726578587762
Q72LL5_TT_C0044,46.32000665961441
Q72GV9_rplA,49.44782481556579
Q72HS1_pilT,48.58758597523792
Q72H81_dxs,49.46997854205547
Q72HX4_pacS,52.70053837207362
Q72LK5_TT_C0054,73.15130018193625
Q72HW6_TT_C1366,51.15612283687925
Q9ZNE0_hacA,66.35841155152337
Q746J9_TT_P0054,73.3522186528302
Q72L67_TT_C0196,78.32684102990667
Q72KL0_TT_C0301,75.48265304816871
Q72HC8_TT_C1567,73.34597912233136
Q72GH1_TT_C1877,45.77385213188328
Q72HD6_TT_C1557,75.0180455513175
Q72GW9_pepA,79.26478258385893
Q72IJ3_TT_C1139,60.75009159868341
Q72IH6_purF,57.14586053860779
Q72KR3_TT_C0455,82.29228022713035
Q72HE1_TT_C1552,42.416856978794335
O87197_uppS,41.58273294885729
Q72LD4_vapC,54.99882731549306
Q72L21_bioB,48.14474298272435
Q72IU4_ccmF,84.63678281406865
Q72HK4_glnQ,47.336320588893656
Q72I06_rplW,50.26717337380809
Q72KF6_TT_C0357,72.48050075303371
Q72KF8_pdxT,66.38671898003736
Q72GV4_TT_C1744,80.06424089212649
Q72LD2_glcF,45.379964304046645
Q72J06_TT_C0975,87.32967315927013
