name,pred
P61500_recA,63.70688247680664
Q72G97_recG,50.36878967285156
P62662_rpsB,63.5199089050293
Q746P0_TT_P0013,69.2142105102539
Q746N8_cbiX,54.82883834838867
Q72H90_soj,68.91539001464844
Q72LP8_TT_C0010,69.01749420166016
Q72JA0_minD,57.14799499511719
Q72L65_hflX,53.09206771850586
Q72L52_TT_C0211,68.623779296875
Q72JN6_TT_C0734,68.60846710205078
Q72I41_TT_C1291,55.59549331665039
Q72JQ4_TT_C0714,61.75399398803711
Q72JG1_rimO,67.74481964111328
Q72KY6_TT_C0279,48.60783767700195
Q72LK3_TT_C0056,69.30072784423828
Q72LH6_livF,67.09661865234375
Q72J57_TT_C0922,53.96415710449219
Q72GX5_pstB,48.59219741821289
Q72HC1_rlmN,50.37049102783203
Q72IH8_TT_C1154,63.35112380981445
Q72IZ8_TT_C0983,71.00650024414062
Q72I16_rplE,71.37071228027344
P61941_rpsL,46.219505310058594
P62663_rpsC,74.89237213134766
Q72KA4_TT_C0543,51.38994216918945
Q72LA0_TT_C0159,59.4941635131836
Q72J11_livF,68.43795776367188
P61537_ruvB,58.99418640136719
Q72L33_TT_C0230,53.61366653442383
Q72J12_livG,64.31321716308594
Q72GG8_TT_C1880,51.15867233276367
Q72IJ8_TT_C1134,61.15040969848633
Q72J51_ftsE,57.5511360168457
Q72J39_miaB,51.79832458496094
Q72KZ4_TT_C0271,69.8871078491211
Q72I11_rplP,48.31122970581055
Q72GI4_dcd,74.89665985107422
Q72I12_rpmC,54.42020034790039
Q72KT1_TT_C0411,51.67862701416016
Q72L15_clpP,72.00300598144531
Q72HM2_mreB,68.41776275634766
Q72IY3_TT_C0998,58.31436538696289
Q72HV0_plsX,68.16283416748047
Q72KC1_TT_C0526,69.33329010009766
Q72L74_plsY,68.10936737060547
Q745Z3_TT_P0162,49.01680374145508
Q72K96_TT_C0551,60.21738815307617
Q72I53_metK,72.23993682861328
Q72IN7_TT_C1095,55.39348220825195
Q72GJ7_phoU,70.6279525756836
Q72I54_TT_C1278,53.73348617553711
Q72JC6_TT_C0852,69.98675537109375
Q72K93_rnr,57.42316436767578
P62657_rpsO,52.97345352172852
Q72JC7_TT_C0851,49.75127029418945
Q72HG4_TT_C1523,55.31371688842773
P62668_rpsH,69.33707427978516
Q72LF7_appF,68.39952087402344
Q72KN4_TT_C0377,57.985382080078125
Q72JH7_TT_C0795,49.98447799682617
Q72HQ8_TT_C1428,66.90129089355469
Q72GX4_pstA,67.19458770751953
Q72J58_TT_C0921,59.10943984985352
Q72K85_mnmE,69.91011047363281
P61989_cbiD,71.1800308227539
Q72HI3_TT_C1504,53.577919006347656
Q72J29_TT_C0952,68.10427856445312
Q746D0_TT_P0125,50.07917404174805
Q72IW1_aroB,55.02849197387695
Q72IH2_glyA,64.09193420410156
Q72JU9_rplS,51.41704177856445
Q72G84_rpmB,44.63349533081055
Q72GX1_mnmA,50.70157623291016
Q746A1_TT_P0154,49.02329254150391
Q72KB4_mfd,59.197513580322266
Q72JZ8_nadA,53.87126541137695
Q72H76_purM,68.29019927978516
Q72I07_rplB,50.10440444946289
Q72LH3_TT_C0086,50.270389556884766
Q72L86_clpA,68.76095581054688
Q72KZ7_chlI,61.50885009765625
Q72I20_rplR,57.96885681152344
Q72I04_rplC,52.05400466918945
Q72GJ8_phoB,52.938236236572266
Q72JK8_TT_C0764,68.47049713134766
Q72GE4_murE,60.973262786865234
Q72LQ3_TT_C0005,60.2474250793457
Q72KR6_mqnE,64.78328704833984
Q72HT7_TT_C1399,68.87307739257812
Q72J77_recG,60.24909210205078
Q72HA7_TT_C1588,55.0543212890625
Q72IN1_rplM,49.68165588378906
Q72L56_TT_C0207,49.88315963745117
P62667_rpsG,56.66154861450195
Q72J09_dppB,58.79942321777344
Q72KY9_TT_C0276,55.22843551635742
Q72HJ5_TT_C1492,67.99674224853516
Q72HJ9_TT_C1488,62.23580551147461
Q72K53_ftsK,56.72011184692383
Q72GD9_TT_C1909,55.64333724975586
P62664_rpsD,57.259910583496094
Q72JP5_ftsA,68.28536987304688
Q72L14_clpX,56.87322998046875
P62655_rpsM,64.69231414794922
Q72JU4_ffh,66.24117279052734
Q72KY0_TT_C0285,62.59244537353516
Q746M7_TT_P0026,51.57989883422852
Q8VUS5_lysK,60.73423767089844
Q746Q1_TT_P0001,60.21951675415039
Q72I09_rplV,69.01071166992188
Q72J94_TT_C0885,58.76993942260742
Q72LC8_clR,53.16353225708008
Q72JB3_leuC,56.34445190429688
Q72KF5_phzF,67.96637725830078
Q72I14_rplN,47.387733459472656
Q72GC0_TT_C1928,67.4789810180664
Q72K88_TT_C0559,67.90489196777344
P61671_mutS,62.13911437988281
Q8VRK4_dprA,54.477657318115234
Q72JP4_ftsZ,63.18130874633789
Q72JR8_rho,58.27863693237305
Q746N0_cobQ,52.84856033325195
Q72GQ3_TT_C1795,61.14908218383789
Q72HX7_TT_C1355,47.29776763916016
P62665_rpsE,65.7157211303711
Q72I58_prs,58.94644546508789
Q72GU0_rlmH,58.445743560791016
Q72KI6_TT_C0489,65.37716674804688
Q72IB2_TT_C1220,66.21774291992188
Q72JP1_mqnC,63.42949676513672
Q72GH2_TT_C1876,54.62260437011719
Q746H1_parA,58.25432586669922
Q746B7_fdhD,55.66822814941406
Q72GF3_TT_C1895,59.23159790039063
Q72L10_TT_C0255,58.49417495727539
Q72L76_rplT,49.09358978271485
Q72LF3_TT_C0106,49.776817321777344
Q72GT5_TT_C1763,64.6079330444336
Q745U7_TT_P0210,53.09909439086914
Q72I55_speA,64.77635955810547
Q72J43_TT_C0938,64.61543273925781
Q745T7_TT_P0220,46.81346893310547
Q72GJ0_TT_C1858,61.18498611450195
Q72KK6_TT_C0305,69.31485748291016
P16608_trpA,65.96345520019531
Q72KK5_TT_C0443,67.56967163085938
Q72KE4_TT_C0502,68.04621887207031
Q72KK0_TT_C0448,54.55563735961914
Q72IE4_TT_C1188,53.03463363647461
Q72KU0_pyrB,56.55768585205078
Q72KN5_TT_C0373,57.1842155456543
Q72IB8_TT_C1214,58.60007095336914
Q72IX8_TT_C1003,68.80238342285156
Q72GV3_TT_C1745,61.49692916870117
Q72JQ1_murD,67.7974624633789
Q72LB4_TT_C0145,55.8615837097168
Q72KM1_TT_C0312,65.39676666259766
Q72LI0_TT_C0079,62.99212646484375
Q72ID0_TT_C1202,63.4745979309082
P62476_rsmH,60.61771011352539
Q72GY1_TT_C1717,66.8008804321289
Q8VRL0_pilT,51.63390350341797
Q72KU3_pyrD,50.27193832397461
Q72IC8_TT_C1204,54.734840393066406
Q72JP9_murG,54.06711959838867
Q745Y8_TT_P0167,59.51975631713867
Q72I66_sfuC,53.20745468139648
Q72GD3_TT_C1915,54.54609298706055
Q72HR2_rplU,61.31766891479492
Q746I9_TT_P0066,59.25704574584961
Q72HR7_lytR,68.97724914550781
Q72K18_livF,58.582984924316406
Q72IC7_TT_C1205,66.20263671875
Q72G65_ispH,60.12212753295898
Q72JF0_ychF,69.88096618652344
Q8VRL3_pilC,62.48763275146485
Q746L5_TT_P0038,67.77308654785156
Q745V7_TT_P0198,73.09432983398438
Q72J00_TT_C0981,68.47245025634766
Q72K73_TT_C0298,62.48212814331055
Q72J67_TT_C0912,65.79259490966797
Q72GJ2_TT_C1856,66.17044067382812
Q72KF9_TT_C0354,56.69784164428711
Q72IH7_purL,54.21937942504883
P62653_rpsJ,46.84111785888672
Q72JS9_TT_C0689,65.54767608642578
Q72LF8_appD,53.8546142578125
Q72KS4_lon1,59.41730880737305
Q72J92_secA,59.62259292602539
Q72KX7_TT_C0288,71.85112762451172
Q72JZ9_TT_C0619,62.40093231201172
Q72GE1_nuoN,60.872440338134766
Q72GP3_TT_C1805,65.13189697265625
Q72KY3_TT_C0282,46.42612075805664
Q746E4_TT_P0111,54.75020599365234
Q72GS6_TT_C1772,68.86571502685547
Q72JK5_TT_C0767,52.00233459472656
Q72K69_prkA,50.221073150634766
Q72KG6_TT_C0369,53.59650802612305
Q72I19_rplF,62.115501403808594
Q72LC7_merR,61.736209869384766
Q72KK7_TT_C0304,57.54853439331055
P62658_rpsQ,44.833717346191406
Q72K11_paaB,55.87998962402344
Q72KW2_TT_C0402,59.82340621948242
Q72IA1_TT_C1231,64.35712432861328
Q72KK1_TT_C0447,49.686954498291016
Q72HJ6_trpD,70.09026336669922
Q72HN7_TT_C1449,48.37288284301758
Q72KI0_TT_C0480,60.43775939941406
Q72HU3_TT_C1391,58.98382568359375
Q72GY8_TT_C1708,52.15163040161133
Q72H32_fmt,55.07401657104492
Q72IA2_TT_C1230,58.81352615356445
Q72JX0_TT_C0648,60.74163436889648
Q8KPZ1_comZ,42.4398193359375
Q72JF5_TT_C0817,51.33287811279297
Q72KV9_TT_C0405,52.72998428344727
Q72HW1_TT_C1371,62.685508728027344
Q72HP4_TT_C1442,61.7846565246582
Q72LE8_TT_C0111,63.5362548828125
Q60050_proB,59.68574142456055
Q72JD1_TT_C0847,71.85332489013672
Q72K32_TT_C0586,64.64561462402344
Q72JV3_TT_C0665,51.695255279541016
Q72GX7_recF,51.17777633666992
Q72KQ7_TT_C0461,47.67282104492188
Q72IQ1_TT_C1081,71.21446228027344
Q72J83_dnaG,49.70731735229492
Q72JY5_TT_C0633,49.873294830322266
Q72HU8_TT_C1386,47.1446647644043
Q72GA8_TT_C1940,52.09464263916016
Q72IN0_pyrG,68.43692779541016
Q72I91_TT_C1241,71.48731994628906
Q72L54_TT_C0209,49.47650146484375
Q72IK4_ftsH,62.53478240966797
Q72LL5_TT_C0044,65.04631042480469
Q72GV9_rplA,71.40016174316406
Q72HS1_pilT,57.56121444702149
Q72H81_dxs,69.49946594238281
Q72HX4_pacS,59.49724197387695
Q72LK5_TT_C0054,62.02534103393555
Q72HW6_TT_C1366,59.53686141967773
Q9ZNE0_hacA,68.85707092285156
Q746J9_TT_P0054,54.82833099365234
Q72L67_TT_C0196,72.56278991699219
Q72KL0_TT_C0301,56.68974304199219
Q72HC8_TT_C1567,67.7558364868164
Q72GH1_TT_C1877,55.47269821166992
Q72HD6_TT_C1557,49.7966423034668
Q72GW9_pepA,67.85883331298828
Q72IJ3_TT_C1139,51.43506622314453
Q72IH6_purF,57.3740348815918
Q72KR3_TT_C0455,65.66345977783203
Q72HE1_TT_C1552,68.08781433105469
O87197_uppS,53.17279815673828
Q72LD4_vapC,56.63747024536133
